INT_SQFT,N_BEDROOM,N_BATHROOM,N_OTHER_ROOM,PARK_FACIL,HOUSE_AGE,SALES_PRICE,AREA_Adyar,AREA_AnnaNagar,AREA_Chromepet,AREA_KKNagar,AREA_Karapakkam,AREA_TNagar,AREA_Velachery
1729,2,1,1,1,6,10643500,0,0,0,1,0,0,0
866,1,1,1,1,29,6666735,1,0,0,0,0,0,0
919,1,1,1,1,16,10589000,0,0,0,0,1,0,0
1587,2,1,1,0,5,8983700,0,0,0,1,0,0,0
1282,2,1,1,1,16,11073340,0,0,1,0,0,0,0
928,1,1,1,0,38,8454860,0,0,1,0,0,0,0
898,1,1,1,0,29,6802150,0,0,1,0,0,0,0
692,1,1,0,1,25,7814575,1,0,0,0,0,0,0
1972,2,1,2,1,39,13941590,0,0,0,0,0,1,0
2079,3,2,0,0,10,10468580,0,0,0,1,0,0,0
1486,2,1,1,0,10,12616820,0,0,0,1,0,0,0
1742,1,1,2,1,41,20982920,0,1,0,0,0,0,0
1936,2,1,2,1,24,13788080,0,0,0,0,0,1,0
1214,1,1,1,0,49,9985750,0,0,0,0,1,0,0
1257,1,1,1,1,34,6660000,0,0,0,0,1,0,0
841,1,1,0,1,19,5355750,0,0,0,0,1,0,0
2255,4,2,0,0,14,16982280,0,0,0,1,0,0,0
1605,2,1,1,1,33,13759280,0,0,0,0,0,0,1
1188,1,1,1,0,14,12840300,0,0,1,0,0,0,0
1213,2,1,1,1,7,10243060,0,0,1,0,0,0,0
731,1,1,0,1,37,11029700,0,0,1,0,0,0,0
1781,3,2,0,1,5,16174720,0,0,0,1,0,0,0
702,1,1,0,0,18,8883050,0,0,1,0,0,0,0
1949,2,1,2,0,19,15476650,0,1,0,0,0,0,0
1857,2,1,2,0,30,14093160,0,1,0,0,0,0,0
1904,3,2,0,0,25,10782380,0,0,0,1,0,0,0
1199,1,1,1,0,37,7839500,0,0,0,0,1,0,0
1228,1,1,1,1,11,11531000,0,0,0,0,1,0,0
1786,2,1,1,1,11,17240870,0,0,0,0,0,0,1
1953,3,2,0,1,53,8916410,0,0,0,0,0,0,1
1287,1,1,1,0,27,10931250,0,0,0,0,1,0,0
1369,2,1,1,0,29,9103800,0,0,0,1,0,0,0
1771,2,1,1,1,20,11090200,0,0,0,1,0,0,0
1082,1,1,1,1,28,9177820,1,0,0,0,0,0,0
1636,2,1,1,1,25,10056300,0,0,0,1,0,0,0
602,1,1,0,0,26,6560250,0,0,0,0,1,0,0
1854,2,1,2,0,29,11704830,0,0,0,0,0,1,0
1655,2,2,0,1,25,9837875,0,0,0,0,1,0,0
698,1,1,0,0,16,9879040,1,0,0,0,0,0,0
1101,1,1,1,0,31,8572650,0,0,1,0,0,0,0
785,1,1,0,1,22,6576375,0,0,0,0,1,0,0
1135,1,1,1,1,34,11046310,1,0,0,0,0,0,0
1308,1,1,1,1,33,8242250,0,0,0,0,1,0,0
924,1,1,1,0,25,10571990,1,0,0,0,0,0,0
508,1,1,0,1,49,6709750,0,0,0,0,1,0,0
1725,2,1,1,0,8,9817160,0,0,0,0,0,0,1
1665,2,2,0,0,9,11513500,0,0,0,0,1,0,0
1868,3,2,0,1,8,11348140,0,0,0,1,0,0,0
1951,2,1,2,1,36,20272170,0,1,0,0,0,0,0
1665,1,1,2,1,22,20656290,0,0,0,0,0,1,0
1537,1,1,2,0,15,17670400,0,1,0,0,0,0,0
912,1,1,1,1,25,11583300,0,0,1,0,0,0,0
724,1,1,0,1,30,8033250,0,0,0,0,1,0,0
516,1,1,0,0,32,3331750,0,0,0,0,1,0,0
1764,1,1,2,1,38,13971130,0,0,0,0,0,1,0
872,1,1,1,0,29,7693740,0,0,1,0,0,0,0
887,1,1,1,1,38,13118450,0,0,1,0,0,0,0
1080,1,1,1,1,9,12721750,0,0,1,0,0,0,0
1045,1,1,1,1,31,9480000,0,0,1,0,0,0,0
1530,2,2,0,0,11,12046250,0,0,0,0,1,0,0
1132,1,1,1,0,5,6050375,1,0,0,0,0,0,0
2365,4,2,0,1,24,12924800,0,0,0,1,0,0,0
1781,2,1,1,0,38,10048510,0,0,0,0,0,0,1
1138,1,1,1,0,40,11770400,0,0,1,0,0,0,0
2375,4,2,0,0,18,11381360,0,0,0,1,0,0,0
1115,1,1,1,0,11,6224875,0,0,0,0,1,0,0
811,1,1,1,0,38,10890050,0,0,1,0,0,0,0
1586,1,1,2,0,44,10882430,0,1,0,0,0,0,0
1103,1,1,1,1,6,10560810,0,0,1,0,0,0,0
939,1,1,1,1,23,5326500,0,0,0,0,1,0,0
1727,2,1,1,0,42,7341790,0,0,0,0,0,0,1
1672,1,1,2,0,13,18911110,0,0,0,0,0,1,0
1581,1,1,2,1,15,18011000,0,1,0,0,0,0,0
1781,1,1,2,0,27,19789040,0,1,0,0,0,0,0
1668,2,1,1,0,21,14139220,0,0,0,1,0,0,0
1263,2,2,0,0,40,7926700,1,0,0,0,0,0,0
819,1,1,1,0,13,7484395,1,0,0,0,0,0,0
1145,1,1,1,0,31,6855750,0,0,0,0,1,0,0
1074,1,1,1,1,39,12904650,0,0,1,0,0,0,0
1707,1,1,2,0,38,13057270,0,0,0,0,0,1,0
2145,3,2,0,0,22,17357440,0,0,0,1,0,0,0
737,1,1,0,0,30,6916665,1,0,0,0,0,0,0
1178,1,1,1,0,27,6652020,1,0,0,0,0,0,0
1261,2,2,0,1,38,9653285,1,0,0,0,0,0,0
807,1,1,0,1,6,7603375,0,0,0,0,1,0,0
1167,1,1,1,0,11,9790040,0,0,1,0,0,0,0
1575,2,2,0,0,42,7629750,0,0,0,0,1,0,0
1177,1,1,1,0,21,7014250,0,0,0,0,1,0,0
1069,1,1,1,0,41,4661125,0,0,0,0,1,0,0
679,1,1,0,0,27,5147305,1,0,0,0,0,0,0
642,1,1,0,1,29,7374500,0,0,0,0,1,0,0
1850,3,2,0,1,50,10235550,0,0,0,0,0,0,1
1692,1,1,2,0,16,17874820,0,1,0,0,0,0,0
1788,1,1,2,1,10,21217800,0,0,0,0,0,1,0
817,1,1,1,0,12,11559880,1,0,0,0,0,0,0
1639,2,2,0,1,35,9464500,0,0,0,0,1,0,0
883,1,1,0,0,44,4491625,0,0,0,0,1,0,0
1827,3,2,0,0,5,8803420,0,0,0,0,0,0,1
1986,2,1,2,0,19,13245710,0,1,0,0,0,0,0
1958,3,2,0,1,18,15003560,0,0,0,0,0,0,1
870,1,1,1,0,24,10671275,1,0,0,0,0,0,0
1662,2,1,1,0,41,7871720,0,0,0,0,0,0,1
1835,2,1,2,0,21,14429740,0,1,0,0,0,0,0
1270,2,2,0,1,33,10185610,1,0,0,0,0,0,0
2292,4,2,0,1,13,12946500,0,0,0,1,0,0,0
1028,1,1,1,0,14,10001250,0,0,0,0,1,0,0
1865,3,2,0,1,21,16935440,0,0,0,1,0,0,0
981,1,1,1,1,9,9347935,1,0,0,0,0,0,0
916,1,1,1,1,45,5434250,0,0,0,0,1,0,0
1908,3,2,0,1,12,11663490,0,0,0,0,0,0,1
1936,2,1,2,1,38,15589440,0,1,0,0,0,0,0
1926,3,2,0,0,54,10337000,0,0,0,0,0,0,1
1083,1,1,1,1,38,14200900,0,0,1,0,0,0,0
1780,1,1,2,1,31,13709340,0,1,0,0,0,0,0
1707,2,1,1,0,52,13685190,0,0,0,0,0,0,1
900,1,1,1,0,23,7953250,0,0,1,0,0,0,0
1519,1,1,2,0,19,12332820,0,0,0,0,0,1,0
1934,2,1,2,1,19,22053480,0,0,0,0,0,1,0
1043,1,1,1,1,28,7356625,0,0,0,0,1,0,0
704,1,1,0,1,39,7338250,0,0,0,0,1,0,0
1539,2,2,0,0,20,9996000,0,0,0,0,1,0,0
1279,1,1,1,1,23,6849125,0,0,0,0,1,0,0
1568,2,2,0,1,14,10462500,0,0,0,0,1,0,0
2011,3,2,0,1,16,17523920,0,0,0,1,0,0,0
1566,2,2,0,0,32,10010000,0,0,0,0,1,0,0
1812,3,2,0,0,6,14873340,0,0,0,1,0,0,0
1729,1,1,2,0,10,20461220,0,0,0,0,0,1,0
1569,1,1,2,1,32,11231390,0,1,0,0,0,0,0
2068,3,2,0,1,12,12711220,0,0,0,1,0,0,0
1869,2,1,2,0,36,15010890,0,1,0,0,0,0,0
1271,2,1,1,0,12,10139270,0,0,1,0,0,0,0
1527,2,1,1,0,10,10007800,0,0,0,1,0,0,0
601,1,1,0,0,22,5636000,0,0,0,0,1,0,0
1206,2,2,0,0,23,7877645,1,0,0,0,0,0,0
1878,2,1,2,0,36,11716020,0,1,0,0,0,0,0
884,1,1,0,0,47,3226250,0,0,0,0,1,0,0
728,1,1,0,1,11,9368650,0,0,1,0,0,0,0
907,1,1,1,1,15,7074750,0,0,0,0,1,0,0
1534,2,1,1,0,54,5587150,0,0,0,0,0,0,1
2038,3,2,0,1,22,16593240,0,0,0,1,0,0,0
1512,2,1,1,0,11,9478820,0,0,0,1,0,0,0
695,1,1,0,0,11,6356125,0,0,0,0,1,0,0
1581,2,1,1,0,33,7145230,0,0,0,0,0,0,1
1238,2,2,0,0,27,10626305,1,0,0,0,0,0,0
1173,1,1,1,0,21,8744875,0,0,0,0,1,0,0
797,1,1,0,1,32,12335200,0,0,1,0,0,0,0
1684,2,2,0,1,6,10284000,0,0,0,0,1,0,0
1974,3,2,0,0,31,14214940,0,0,0,0,0,0,1
893,1,1,1,0,40,7727410,0,0,1,0,0,0,0
1026,1,1,1,0,15,5564000,0,0,0,0,1,0,0
1812,2,1,2,0,26,12391870,0,1,0,0,0,0,0
1282,2,2,0,1,33,7976295,1,0,0,0,0,0,0
2449,4,2,0,0,25,12572700,0,0,0,1,0,0,0
932,1,1,1,1,12,9801040,0,0,1,0,0,0,0
1564,2,1,1,1,15,14917750,0,0,0,0,0,0,1
1566,2,1,1,1,5,10362620,0,0,0,1,0,0,0
1266,1,1,1,0,13,6503500,0,0,0,0,1,0,0
1945,2,1,2,0,15,13864450,0,0,0,0,0,1,0
1649,2,2,0,1,21,8438625,0,0,0,0,1,0,0
1081,1,1,1,1,8,5818500,0,0,0,0,1,0,0
1889,3,2,0,1,50,15472200,0,0,0,0,0,0,1
779,1,1,0,1,26,7883050,0,0,1,0,0,0,0
984,1,1,1,1,8,13197400,0,0,1,0,0,0,0
2495,4,2,0,1,17,14093240,0,0,0,1,0,0,0
973,1,1,1,1,18,9869710,0,0,1,0,0,0,0
1986,2,1,2,0,43,11786460,0,1,0,0,0,0,0
1829,3,2,0,0,29,13009230,0,0,0,0,0,0,1
780,1,1,0,0,36,6251000,0,0,1,0,0,0,0
843,1,1,1,0,9,6821735,1,0,0,0,0,0,0
913,1,1,1,0,22,6685100,0,0,1,0,0,0,0
779,1,1,0,0,35,3219750,0,0,0,0,1,0,0
1725,1,1,2,1,29,14844980,0,0,0,0,0,1,0
2374,4,2,0,0,14,12406480,0,0,0,1,0,0,0
778,1,1,0,0,21,9094750,0,0,1,0,0,0,0
989,1,1,1,1,25,9040975,1,0,0,0,0,0,0
1624,2,2,0,0,28,8743750,0,0,0,0,1,0,0
1989,3,2,0,0,52,10976510,0,0,0,0,0,0,1
1381,2,2,0,0,33,10106750,0,0,0,0,1,0,0
923,1,1,1,1,9,6996125,0,0,0,0,1,0,0
1034,1,1,1,0,7,8469580,0,0,1,0,0,0,0
1794,2,1,1,1,45,10148300,0,0,0,0,0,0,1
2471,4,2,0,0,22,19240040,0,0,0,1,0,0,0
1085,1,1,1,1,37,10101200,0,0,1,0,0,0,0
2070,3,2,0,1,17,11772340,0,0,0,1,0,0,0
959,1,1,1,1,11,12492400,0,0,1,0,0,0,0
1341,2,2,0,0,9,7131000,0,0,0,0,1,0,0
1377,2,1,1,1,16,14392520,0,0,0,1,0,0,0
1862,3,2,0,1,10,12097820,0,0,0,0,0,0,1
1594,2,1,1,1,47,10163940,0,0,0,0,0,0,1
1016,1,1,1,1,24,10780920,0,0,1,0,0,0,0
2321,4,2,0,1,19,12756200,0,0,0,1,0,0,0
1242,2,2,0,0,33,8033695,1,0,0,0,0,0,0
707,1,1,0,1,37,7972690,0,0,1,0,0,0,0
707,1,1,0,1,20,7197800,0,0,1,0,0,0,0
1120,1,1,1,1,26,10439690,1,0,0,0,0,0,0
774,1,1,0,1,36,11827040,1,0,0,0,0,0,0
1083,1,1,1,1,23,9045250,0,0,1,0,0,0,0
767,1,1,0,0,19,9871800,0,0,1,0,0,0,0
1725,2,1,1,1,15,10994850,0,0,0,0,0,0,1
1194,1,1,1,0,38,5347250,0,0,0,0,1,0,0
1052,1,1,1,1,30,14737850,1,0,0,0,0,0,0
667,1,1,0,1,6,7335890,1,0,0,0,0,0,0
1369,2,2,0,0,14,7952375,0,0,0,0,1,0,0
1952,2,1,2,1,15,22633000,0,1,0,0,0,0,0
1228,2,1,1,0,25,8442110,0,0,1,0,0,0,0
1236,2,1,1,0,35,8214800,0,0,1,0,0,0,0
1988,2,1,2,1,17,13921240,0,1,0,0,0,0,0
1018,1,1,1,0,29,7520335,1,0,0,0,0,0,0
2120,3,2,0,0,25,11212900,0,0,0,1,0,0,0
1602,2,1,1,1,17,9651940,0,0,0,1,0,0,0
1916,3,2,0,0,6,16071420,0,0,0,0,0,0,1
893,1,1,1,1,13,7700295,1,0,0,0,0,0,0
1968,2,1,2,1,28,14057110,0,1,0,0,0,0,0
1424,2,2,0,0,43,10936000,0,0,0,0,1,0,0
755,1,1,0,0,18,7593850,0,0,1,0,0,0,0
1643,2,1,1,1,50,8657220,0,0,0,0,0,0,1
749,1,1,0,0,38,9390500,0,0,1,0,0,0,0
1960,2,1,2,0,7,14415540,0,0,0,0,0,1,0
1845,2,1,2,1,22,14408010,0,1,0,0,0,0,0
2092,3,2,0,0,18,12364620,0,0,0,1,0,0,0
1644,2,1,1,1,33,10563530,0,0,0,0,0,0,1
1932,2,1,2,1,5,15399860,0,0,0,0,0,1,0
1861,3,2,0,0,9,15793800,0,0,0,0,0,0,1
1838,2,1,2,1,37,14973480,0,1,0,0,0,0,0
1016,1,1,1,1,37,8078550,0,0,1,0,0,0,0
734,1,1,0,1,12,9632330,0,0,1,0,0,0,0
1304,1,1,1,1,10,8718400,0,0,0,1,0,0,0
698,1,1,0,1,20,9155815,1,0,0,0,0,0,0
1476,2,1,1,0,16,9073040,0,0,0,1,0,0,0
1219,2,1,1,0,18,12578650,0,0,1,0,0,0,0
645,1,1,0,1,16,4512250,0,0,0,0,1,0,0
1532,2,2,0,0,43,9484000,0,0,0,0,1,0,0
1640,2,1,1,1,25,9722500,0,0,0,1,0,0,0
1799,2,1,1,1,12,11762140,0,0,0,0,0,0,1
991,1,1,1,0,11,7913650,0,0,1,0,0,0,0
1890,3,2,0,1,19,12063380,0,0,0,1,0,0,0
1159,1,1,1,0,44,4819500,0,0,0,0,1,0,0
948,1,1,1,1,8,13870800,0,0,1,0,0,0,0
1761,1,1,2,1,33,20817260,0,1,0,0,0,0,0
1645,2,2,0,1,49,6895000,0,0,0,0,1,0,0
934,1,1,1,1,37,9555750,0,0,0,0,1,0,0
1612,2,1,1,0,24,12076530,0,0,0,0,0,0,1
1773,1,1,2,1,36,12439640,0,1,0,0,0,0,0
1193,1,1,1,0,38,9915110,0,0,1,0,0,0,0
1350,2,2,0,1,26,7074750,0,0,0,0,1,0,0
1929,2,1,2,0,8,13180810,0,0,0,0,0,1,0
1959,2,1,2,1,17,14344210,0,1,0,0,0,0,0
626,1,1,0,0,32,6333495,1,0,0,0,0,0,0
1758,2,1,1,0,30,10455360,0,0,0,1,0,0,0
1677,2,2,0,1,28,10302000,0,0,0,0,1,0,0
1538,2,2,0,1,8,10911000,0,0,0,0,1,0,0
2148,3,2,0,0,20,16384220,0,0,0,1,0,0,0
1098,1,1,1,1,17,9647855,1,0,0,0,0,0,0
1146,1,1,1,1,6,13822050,0,0,1,0,0,0,0
1796,1,1,2,0,14,12754380,0,1,0,0,0,0,0
1578,1,1,2,1,22,19627640,0,1,0,0,0,0,0
1207,2,1,1,0,17,12542950,0,0,1,0,0,0,0
1125,1,1,1,0,34,9365500,0,0,1,0,0,0,0
737,1,1,0,0,31,9406050,0,0,1,0,0,0,0
1483,2,2,0,1,34,6755000,0,0,0,0,1,0,0
1423,2,1,1,1,12,14345060,0,0,0,1,0,0,0
1812,2,1,2,1,9,14717440,0,0,0,0,0,1,0
1028,1,1,1,1,30,8255500,0,0,0,0,1,0,0
1951,3,2,0,0,42,10252060,0,0,0,0,0,0,1
1215,2,2,0,1,25,10727975,1,0,0,0,0,0,0
1275,1,1,1,0,42,8100250,0,0,0,0,1,0,0
971,1,1,1,1,36,6286255,1,0,0,0,0,0,0
1323,1,1,1,1,21,8779820,0,0,0,1,0,0,0
1527,1,1,2,0,17,10366390,0,1,0,0,0,0,0
1978,2,1,2,1,21,15417080,0,1,0,0,0,0,0
1041,1,1,1,1,5,13511550,0,0,1,0,0,0,0
1062,1,1,1,0,29,8761750,0,0,0,0,1,0,0
1407,2,1,1,1,8,9451780,0,0,0,1,0,0,0
1905,2,1,2,1,44,20999330,0,1,0,0,0,0,0
1226,1,1,1,0,10,5100500,0,0,0,0,1,0,0
1198,1,1,1,1,38,6056500,0,0,0,0,1,0,0
1249,2,2,0,0,4,9333075,1,0,0,0,0,0,0
1310,1,1,1,0,17,12351340,0,0,0,1,0,0,0
2234,4,2,0,1,6,14516600,0,0,0,1,0,0,0
1032,1,1,1,0,9,11238050,1,0,0,0,0,0,0
1666,1,1,2,0,41,11167270,0,0,0,0,0,1,0
1212,2,1,1,1,13,9572950,0,0,1,0,0,0,0
897,1,1,1,0,26,10647205,1,0,0,0,0,0,0
919,1,1,1,1,13,7855000,0,0,0,0,1,0,0
1842,2,1,2,0,35,21362800,0,0,0,0,0,1,0
1895,3,2,0,1,25,16567500,0,0,0,0,0,0,1
1305,1,1,1,0,12,8812260,0,0,0,1,0,0,0
1373,2,1,1,1,27,12442340,0,0,0,1,0,0,0
1860,2,1,2,0,41,12885120,0,0,0,0,0,1,0
1808,3,2,0,0,50,9148120,0,0,0,0,0,0,1
741,1,1,0,1,28,7954770,0,0,1,0,0,0,0
1634,2,1,1,0,16,9736540,0,0,0,1,0,0,0
777,1,1,0,1,21,8570300,0,0,1,0,0,0,0
835,1,1,1,1,35,10525625,1,0,0,0,0,0,0
1950,3,2,0,0,5,8978750,0,0,0,0,0,0,1
833,1,1,1,0,29,8289150,0,0,1,0,0,0,0
1778,3,2,0,1,7,11177540,0,0,0,1,0,0,0
1541,1,1,2,1,5,13654950,0,0,0,0,0,1,0
1615,2,2,0,1,25,8586625,0,0,0,0,1,0,0
1683,1,1,2,0,41,12110770,0,1,0,0,0,0,0
1901,3,2,0,0,19,11095180,0,0,0,1,0,0,0
1629,2,1,1,0,36,13244520,0,0,0,0,0,0,1
1030,1,1,1,1,16,12591440,1,0,0,0,0,0,0
1733,1,1,2,1,37,13554690,0,1,0,0,0,0,0
765,1,1,0,0,28,6632820,1,0,0,0,0,0,0
920,1,1,1,1,12,6662000,0,0,0,0,1,0,0
1035,1,1,1,0,6,6624250,0,0,0,0,1,0,0
1994,2,1,2,1,24,22124730,0,1,0,0,0,0,0
1158,1,1,1,1,35,5782500,0,0,0,0,1,0,0
2019,3,2,0,0,21,11468620,0,0,0,1,0,0,0
1488,2,2,0,0,41,8229750,0,0,0,0,1,0,0
1704,1,1,2,1,11,11374070,0,1,0,0,0,0,0
1139,1,1,1,1,41,6057375,0,0,0,0,1,0,0
1138,1,1,1,1,17,13385355,1,0,0,0,0,0,0
970,1,1,1,0,31,11350850,0,0,1,0,0,0,0
1781,1,1,2,1,24,13948580,0,1,0,0,0,0,0
573,1,1,0,1,29,5815125,0,0,0,0,1,0,0
1583,2,1,1,0,19,9758650,0,0,0,0,0,0,1
1261,2,1,1,1,3,10438400,0,0,1,0,0,0,0
1138,1,1,1,1,19,10448260,0,0,1,0,0,0,0
1704,1,1,2,0,10,20152800,0,0,0,0,0,1,0
830,1,1,1,0,33,6973595,1,0,0,0,0,0,0
1913,2,1,2,1,41,20703290,0,0,0,0,0,1,0
1671,2,2,0,0,28,6389500,0,0,0,0,1,0,0
1586,2,1,1,1,6,10374040,0,0,0,1,0,0,0
1149,1,1,1,0,26,12026900,0,0,1,0,0,0,0
988,1,1,1,1,19,6881585,1,0,0,0,0,0,0
1142,1,1,1,1,43,7793500,0,0,0,0,1,0,0
1014,1,1,1,0,8,11483350,0,0,1,0,0,0,0
1770,2,1,1,1,25,11341450,0,0,0,0,0,0,1
643,1,1,0,0,39,5477875,0,0,0,0,1,0,0
1527,2,2,0,0,16,7468250,0,0,0,0,1,0,0
1597,1,1,2,1,15,12654180,0,0,0,0,0,1,0
894,1,1,1,1,16,8580950,0,0,1,0,0,0,0
929,1,1,1,0,14,7088700,0,0,1,0,0,0,0
1210,2,1,1,1,26,11254700,0,0,1,0,0,0,0
907,1,1,1,1,18,7150185,1,0,0,0,0,0,0
1370,2,2,0,0,21,11175750,0,0,0,0,1,0,0
1229,2,1,1,0,11,9416330,0,0,1,0,0,0,0
2471,4,2,0,0,20,12266200,0,0,0,1,0,0,0
1231,2,1,1,0,32,8901800,0,0,1,0,0,0,0
998,1,1,1,1,32,6587380,1,0,0,0,0,0,0
833,1,1,1,0,9,8762710,0,0,1,0,0,0,0
1141,1,1,1,0,13,11582700,0,0,1,0,0,0,0
1089,1,1,1,0,19,13039650,0,0,1,0,0,0,0
1989,2,1,2,0,8,13679850,0,1,0,0,0,0,0
1618,1,1,2,0,9,11918620,0,0,0,0,0,1,0
1571,1,1,2,0,34,10092000,0,0,0,0,0,1,0
1181,1,1,1,0,38,10178500,0,0,0,0,1,0,0
1495,2,2,0,0,20,7484250,0,0,0,0,1,0,0
1451,2,2,0,1,23,13851000,0,0,0,0,1,0,0
1273,1,1,1,1,14,6590000,0,0,0,0,1,0,0
1435,2,2,0,1,12,11395000,0,0,0,0,1,0,0
1707,1,1,2,0,36,11050140,0,1,0,0,0,0,0
1080,1,1,1,1,46,10699500,0,0,0,0,1,0,0
1634,2,1,1,0,19,13712780,0,0,0,1,0,0,0
1995,2,1,2,0,24,12756380,0,0,0,0,0,1,0
1584,1,1,2,0,16,11573840,0,0,0,0,0,1,0
1112,1,1,1,1,46,5094500,0,0,0,0,1,0,0
1232,2,1,1,0,15,8837090,0,0,1,0,0,0,0
1857,3,2,0,1,14,11346080,0,0,0,0,0,0,1
2428,4,2,0,0,27,12427940,0,0,0,1,0,0,0
837,1,1,1,0,11,9853200,0,0,1,0,0,0,0
1155,1,1,1,1,34,9546450,0,0,1,0,0,0,0
836,1,1,1,0,22,7429230,1,0,0,0,0,0,0
1836,2,1,2,0,35,13378150,0,1,0,0,0,0,0
2074,3,2,0,0,28,15546980,0,0,0,1,0,0,0
2260,4,2,0,1,21,12224420,0,0,0,1,0,0,0
970,1,1,1,1,39,5745250,0,0,0,0,1,0,0
1367,2,2,0,0,38,6969750,0,0,0,0,1,0,0
996,1,1,1,1,5,8934470,0,0,1,0,0,0,0
1686,2,2,0,0,28,6658000,0,0,0,0,1,0,0
1140,1,1,1,1,43,5101000,0,0,0,0,1,0,0
1538,2,1,1,1,16,14394140,0,0,0,1,0,0,0
1570,2,2,0,1,33,8022500,0,0,0,0,1,0,0
614,1,1,0,0,41,6924500,0,0,0,0,1,0,0
1151,1,1,1,0,22,7720300,0,0,1,0,0,0,0
1317,1,1,1,0,28,7640160,0,0,0,1,0,0,0
1904,3,2,0,0,25,14791400,0,0,0,0,0,0,1
947,1,1,1,1,4,14095950,0,0,1,0,0,0,0
997,1,1,1,1,4,9429275,1,0,0,0,0,0,0
1669,1,1,2,1,32,13511360,0,0,0,0,0,1,0
1820,3,2,0,0,20,11131800,0,0,0,1,0,0,0
1834,3,2,0,0,34,9508930,0,0,0,0,0,0,1
922,1,1,1,0,48,3863750,0,0,0,0,1,0,0
2289,4,2,0,1,5,12943320,0,0,0,1,0,0,0
2041,3,2,0,1,25,17224100,0,0,0,1,0,0,0
1628,1,1,2,0,12,10688640,0,1,0,0,0,0,0
805,1,1,0,1,10,7397875,0,0,0,0,1,0,0
1130,1,1,1,1,19,8852085,1,0,0,0,0,0,0
1622,2,1,1,0,9,9771780,0,0,0,1,0,0,0
1873,3,2,0,0,28,9270980,0,0,0,1,0,0,0
1759,1,1,2,0,38,12128780,0,0,0,0,0,1,0
1662,2,2,0,0,31,7538000,0,0,0,0,1,0,0
1230,2,2,0,1,9,10670035,1,0,0,0,0,0,0
1087,1,1,1,0,33,6906295,1,0,0,0,0,0,0
1265,2,1,1,1,25,9750500,0,0,1,0,0,0,0
740,1,1,0,1,38,9057500,0,0,1,0,0,0,0
1963,2,1,2,0,44,13003330,0,1,0,0,0,0,0
908,1,1,1,0,35,7196210,0,0,1,0,0,0,0
1076,1,1,1,1,40,6167000,0,0,0,0,1,0,0
1869,3,2,0,1,21,12958620,0,0,0,1,0,0,0
1228,2,2,0,1,36,13028240,1,0,0,0,0,0,0
1670,1,1,2,1,19,13361380,0,1,0,0,0,0,0
1245,2,1,1,0,25,12537750,0,0,1,0,0,0,0
731,1,1,0,1,29,8712970,0,0,1,0,0,0,0
1634,2,1,1,1,6,14901220,0,0,0,0,0,0,1
1597,1,1,2,0,35,11574300,0,0,0,0,0,1,0
1650,1,1,2,1,38,15032380,0,1,0,0,0,0,0
1849,2,1,2,1,7,16295260,0,0,0,0,0,1,0
879,1,1,0,1,50,6040500,0,0,0,0,1,0,0
2459,4,2,0,1,9,12543380,0,0,0,1,0,0,0
1940,3,2,0,0,5,12428900,0,0,0,1,0,0,0
547,1,1,0,1,36,5015625,0,0,0,0,1,0,0
928,1,1,1,0,19,9899050,0,0,1,0,0,0,0
505,1,1,0,1,40,5770875,0,0,0,0,1,0,0
1574,2,1,1,0,42,12053310,0,0,0,0,0,0,1
1037,1,1,1,0,10,7706100,0,0,1,0,0,0,0
764,1,1,0,1,27,6472305,1,0,0,0,0,0,0
1180,1,1,1,0,33,11829500,0,0,1,0,0,0,0
1110,1,1,1,1,33,12078350,0,0,1,0,0,0,0
1898,2,1,2,1,6,13081070,0,1,0,0,0,0,0
1484,2,2,0,1,11,9060500,0,0,0,0,1,0,0
888,1,1,1,1,11,12827050,0,0,1,0,0,0,0
1232,2,2,0,0,34,14104610,1,0,0,0,0,0,0
1977,2,1,2,1,5,22078000,0,1,0,0,0,0,0
1929,2,1,2,1,30,22104600,0,1,0,0,0,0,0
1251,2,2,0,1,23,15965260,1,0,0,0,0,0,0
694,1,1,0,1,15,6732825,1,0,0,0,0,0,0
889,1,1,1,0,39,5553875,0,0,0,0,1,0,0
1156,1,1,1,1,28,8715800,0,0,1,0,0,0,0
1607,2,1,1,1,28,15344360,0,0,0,0,0,0,1
1986,2,1,2,0,44,21008600,0,1,0,0,0,0,0
2340,4,2,0,0,12,12386240,0,0,0,1,0,0,0
756,1,1,0,1,36,6810000,0,0,0,0,1,0,0
1253,2,2,0,1,24,14085560,1,0,0,0,0,0,0
1954,3,2,0,1,13,17695060,0,0,0,0,0,0,1
602,1,1,0,0,36,3524750,0,0,0,0,1,0,0
1719,2,1,1,0,21,9540370,0,0,0,0,0,0,1
1503,1,1,2,1,34,12389840,0,0,0,0,0,1,0
825,1,1,1,0,21,7741750,0,0,1,0,0,0,0
1914,2,1,2,0,9,21330680,0,1,0,0,0,0,0
998,1,1,1,1,4,8967600,0,0,1,0,0,0,0
790,1,1,0,0,38,7979400,0,0,1,0,0,0,0
1166,1,1,1,1,31,11129980,1,0,0,0,0,0,0
1794,1,1,2,0,11,21067620,0,0,0,0,0,1,0
1606,1,1,2,0,6,12403350,0,1,0,0,0,0,0
1813,2,1,2,0,17,14000930,0,1,0,0,0,0,0
878,1,1,1,1,13,11160095,1,0,0,0,0,0,0
1573,1,1,2,1,33,18143430,0,1,0,0,0,0,0
